JobRequestID,ItemKey,SectionKey,DateKey,RequestedQty,IssuedQty,StockOnHand,ForecastQty,IsStockout,FulfillmentStatus,ForecastError_Demand,ForecastError_Supply
JR-8437,1777,1777,1777,0,0,218,0,0,Full,0,0
JR-8438,1778,1778,1778,167,163,434,135,0,Partial – Policy/Budget,-32,-28
JR-8439,1779,1779,1779,3,0,61,0,0,Partial – Policy/Budget,-3,0
JR-8443,1780,1780,1780,,21,364,23,0,Unknown,,2
JR-8444,1781,1781,1781,164,147,268,181,0,Partial – Policy/Budget,17,34
JR-8457,1782,1782,1782,130,119,28,118,1,Partial – Stockout,-12,-1
JR-8464,1783,1783,1783,79,58,329,41,0,Partial – Policy/Budget,-38,-17
JR-8471,1784,1784,1784,105,92,180,128,0,Partial – Policy/Budget,23,36
JR-8474,1785,1785,1785,156,151,427,165,0,Partial – Policy/Budget,9,14
JR-8478,1786,1786,1786,151,133,355,154,0,Partial – Policy/Budget,3,21
JR-8489,1787,1787,1787,16,13,428,7,0,Partial – Policy/Budget,-9,-6
JR-8498,1788,1788,1788,9,0,103,12,0,Partial – Policy/Budget,3,12
JR-8500,1789,1789,1789,46,32,181,54,0,Partial – Policy/Budget,8,22
JR-8501,1790,1790,1790,22,20,200,40,0,Partial – Policy/Budget,18,20
JR-8506,1791,1791,1791,21,21,240,53,0,Full,32,32
JR-8508,1792,1792,1792,159,141,51,151,1,Partial – Stockout,-8,10
JR-8515,1793,1793,1793,179,158,218,184,0,Partial – Policy/Budget,5,26
JR-8516,1794,1794,1794,56,54,336,56,0,Partial – Policy/Budget,0,2
JR-8518,1795,1795,1795,165,157,367,164,0,Partial – Policy/Budget,-1,7
JR-8527,1796,1796,1796,137,134,498,152,0,Partial – Policy/Budget,15,18
JR-8529,1797,1797,1797,4,1,475,0,0,Partial – Policy/Budget,-4,-1
JR-8531,1798,1798,1798,9,8,90,3,0,Partial – Policy/Budget,-6,-5
JR-8532,1799,1799,1799,19,0,160,0,0,Partial – Policy/Budget,-19,0
JR-8538,1800,1800,1800,176,147,185,189,0,Partial – Policy/Budget,13,42
JR-8542,1801,1801,1801,91,87,70,90,1,Partial – Stockout,-1,3
JR-8543,1802,1802,1802,36,10,436,59,0,Partial – Policy/Budget,23,49
JR-8544,1803,1803,1803,19,16,419,21,0,Partial – Policy/Budget,2,5
JR-8546,1804,1804,1804,0,0,75,0,0,Full,0,0
JR-8548,1805,1805,1805,66,51,500,72,0,Partial – Policy/Budget,6,21
JR-8550,1806,1806,1806,188,164,48,207,1,Partial – Stockout,19,43
JR-8551,1807,1807,1807,168,141,216,148,0,Partial – Policy/Budget,-20,7
JR-8557,1808,1808,1808,165,148,37,138,1,Partial – Stockout,-27,-10
JR-8567,1809,1809,1809,97,87,381,122,0,Partial – Policy/Budget,25,35
JR-8570,1810,1810,1810,26,1,406,46,0,Partial – Policy/Budget,20,45
JR-8575,1811,1811,1811,172,147,157,156,1,Partial – Stockout,-16,9
JR-8576,1812,1812,1812,50,42,359,69,0,Partial – Policy/Budget,19,27
JR-8580,1813,1813,1813,94,65,98,85,0,Partial – Policy/Budget,-9,20
JR-8580,1814,1814,1814,147,146,377,153,0,Partial – Policy/Budget,6,7
JR-8581,1815,1815,1815,4,0,4,0,0,Partial – Policy/Budget,-4,0
JR-8583,1816,1816,1816,45,20,93,57,0,Partial – Policy/Budget,12,37
JR-8591,1817,1817,1817,67,40,61,53,1,Partial – Stockout,-14,13
JR-8598,1818,1818,1818,197,193,447,217,0,Partial – Policy/Budget,20,24
JR-8606,1819,1819,1819,124,110,34,121,1,Partial – Stockout,-3,11
JR-8606,1820,1820,1820,12,9,416,7,0,Partial – Policy/Budget,-5,-2
JR-8607,1821,1821,1821,180,160,0,184,1,Partial – Stockout,4,24
JR-8612,1822,1822,1822,178,163,323,187,0,Partial – Policy/Budget,9,24
JR-8614,1823,1823,1823,81,60,58,95,1,Partial – Stockout,14,35
JR-8624,1824,1824,1824,145,120,164,138,0,Partial – Policy/Budget,-7,18
JR-8632,1825,1825,1825,119,99,273,131,0,Partial – Policy/Budget,12,32
JR-8633,1826,1826,1826,28,12,69,47,0,Partial – Policy/Budget,19,35
JR-8640,1827,1827,1827,181,152,79,187,1,Partial – Stockout,6,35
JR-8654,1828,1828,1828,138,109,139,159,0,Partial – Policy/Budget,21,50
JR-8668,1829,1829,1829,69,63,414,65,0,Partial – Policy/Budget,-4,2
JR-8671,1830,1830,1830,111,109,464,108,0,Partial – Policy/Budget,-3,-1
JR-8675,1831,1831,1831,33,5,150,40,0,Partial – Policy/Budget,7,35
JR-8679,1832,1832,1832,184,158,236,172,0,Partial – Policy/Budget,-12,14
JR-8684,1833,1833,1833,49,38,347,74,0,Partial – Policy/Budget,25,36
JR-8685,1834,1834,1834,114,95,2,89,1,Partial – Stockout,-25,-6
JR-8687,1835,1835,1835,136,136,352,127,0,Full,-9,-9
JR-8687,1836,1836,1836,146,123,169,158,0,Partial – Policy/Budget,12,35
JR-8693,1837,1837,1837,31,20,495,44,0,Partial – Policy/Budget,13,24
JR-8695,1838,1838,1838,116,88,23,136,1,Partial – Stockout,20,48
JR-8700,1839,1839,1839,89,76,170,92,0,Partial – Policy/Budget,3,16
JR-8702,1840,1840,1840,11,0,198,34,0,Partial – Policy/Budget,23,34
JR-8704,1841,1841,1841,66,61,361,50,0,Partial – Policy/Budget,-16,-11
JR-8705,1842,1842,1842,4,0,276,0,0,Partial – Policy/Budget,-4,0
JR-8710,1843,1843,1843,73,56,4,70,1,Partial – Stockout,-3,14
JR-8711,1844,1844,1844,56,50,418,76,0,Partial – Policy/Budget,20,26
JR-8713,1845,1845,1845,155,135,232,154,0,Partial – Policy/Budget,-1,19
JR-8715,1846,1846,1846,90,71,480,101,0,Partial – Policy/Budget,11,30
JR-8724,1847,1847,1847,5,0,230,19,0,Partial – Policy/Budget,14,19
JR-8728,1848,1848,1848,135,124,392,136,0,Partial – Policy/Budget,1,12
JR-8729,1849,1849,1849,155,134,92,143,1,Partial – Stockout,-12,9
JR-8729,1850,1850,1850,93,81,471,73,0,Partial – Policy/Budget,-20,-8
JR-8749,1851,1851,1851,104,98,48,79,1,Partial – Stockout,-25,-19
JR-8751,1852,1852,1852,183,162,186,129,0,Partial – Policy/Budget,-54,-33
JR-8753,1853,1853,1853,193,183,309,204,0,Partial – Policy/Budget,11,21
JR-8756,1854,1854,1854,53,48,1,63,1,Partial – Stockout,10,15
JR-8757,1855,1855,1855,118,110,7,135,1,Partial – Stockout,17,25
JR-8763,1856,1856,1856,45,15,26,28,1,Partial – Stockout,-17,13
JR-8764,1857,1857,1857,180,155,414,166,0,Partial – Policy/Budget,-14,11
JR-8769,1858,1858,1858,194,188,273,202,0,Partial – Policy/Budget,8,14
JR-8775,1859,1859,1859,109,99,10,117,1,Partial – Stockout,8,18
JR-8777,1860,1860,1860,115,107,384,104,0,Partial – Policy/Budget,-11,-3
JR-8778,1861,1861,1861,27,17,291,40,0,Partial – Policy/Budget,13,23
JR-8786,1862,1862,1862,176,157,79,179,1,Partial – Stockout,3,22
JR-8787,1863,1863,1863,140,135,135,127,1,Partial – Stockout,-13,-8
JR-8790,1864,1864,1864,85,75,331,109,0,Partial – Policy/Budget,24,34
JR-8794,1865,1865,1865,116,103,226,105,0,Partial – Policy/Budget,-11,2
JR-8796,1866,1866,1866,157,138,19,166,1,Partial – Stockout,9,28
JR-8798,1867,1867,1867,177,173,105,192,1,Partial – Stockout,15,19
JR-8799,1868,1868,1868,177,151,61,172,1,Partial – Stockout,-5,21
JR-8800,1869,1869,1869,,141,358,170,0,Unknown,,29
JR-8802,1870,1870,1870,,21,232,18,0,Unknown,,-3
JR-8807,1871,1871,1871,161,158,230,152,0,Partial – Policy/Budget,-9,-6
JR-8808,1872,1872,1872,34,18,433,32,0,Partial – Policy/Budget,-2,14
JR-8811,1873,1873,1873,144,141,329,162,0,Partial – Policy/Budget,18,21
JR-8816,1874,1874,1874,179,175,375,177,0,Partial – Policy/Budget,-2,2
JR-8817,1875,1875,1875,117,95,207,163,0,Partial – Policy/Budget,46,68
JR-8820,1876,1876,1876,40,29,51,0,0,Partial – Policy/Budget,-40,-29
JR-8822,1877,1877,1877,82,53,127,76,0,Partial – Policy/Budget,-6,23
JR-8827,1878,1878,1878,29,3,33,17,0,Partial – Policy/Budget,-12,14
JR-8830,1879,1879,1879,169,154,499,138,0,Partial – Policy/Budget,-31,-16
JR-8835,1880,1880,1880,,87,453,84,0,Unknown,,-3
JR-8836,1881,1881,1881,161,135,110,167,1,Partial – Stockout,6,32
JR-8844,1882,1882,1882,33,25,370,46,0,Partial – Policy/Budget,13,21
JR-8844,1883,1883,1883,122,116,302,106,0,Partial – Policy/Budget,-16,-10
JR-8855,1884,1884,1884,147,127,388,147,0,Partial – Policy/Budget,0,20
JR-8856,1885,1885,1885,70,48,381,87,0,Partial – Policy/Budget,17,39
JR-8860,1886,1886,1886,171,162,82,179,1,Partial – Stockout,8,17
JR-8861,1887,1887,1887,89,72,478,77,0,Partial – Policy/Budget,-12,5
JR-8877,1888,1888,1888,185,184,149,214,1,Partial – Stockout,29,30
JR-8879,1889,1889,1889,143,137,249,179,0,Partial – Policy/Budget,36,42
JR-8899,1890,1890,1890,196,184,179,210,1,Partial – Stockout,14,26
JR-8900,1891,1891,1891,57,30,55,70,1,Partial – Stockout,13,40
JR-8901,1892,1892,1892,168,164,461,171,0,Partial – Policy/Budget,3,7
JR-8904,1893,1893,1893,74,46,74,69,0,Partial – Policy/Budget,-5,23
JR-8912,1894,1894,1894,89,74,49,67,1,Partial – Stockout,-22,-7
JR-8912,1895,1895,1895,130,106,471,107,0,Partial – Policy/Budget,-23,1
JR-8913,1896,1896,1896,131,114,439,125,0,Partial – Policy/Budget,-6,11
JR-8913,1897,1897,1897,159,136,72,186,1,Partial – Stockout,27,50
JR-8915,1898,1898,1898,75,67,109,55,0,Partial – Policy/Budget,-20,-12
JR-8916,1899,1899,1899,168,153,8,158,1,Partial – Stockout,-10,5
JR-8916,1900,1900,1900,27,20,195,25,0,Partial – Policy/Budget,-2,5
JR-8921,1901,1901,1901,91,90,112,110,0,Partial – Policy/Budget,19,20
JR-8925,1902,1902,1902,64,55,295,63,0,Partial – Policy/Budget,-1,8
JR-8926,1903,1903,1903,11,10,161,33,0,Partial – Policy/Budget,22,23
JR-8932,1904,1904,1904,49,19,126,42,0,Partial – Policy/Budget,-7,23
JR-8932,1905,1905,1905,165,143,222,179,0,Partial – Policy/Budget,14,36
JR-8937,1906,1906,1906,194,178,444,209,0,Partial – Policy/Budget,15,31
JR-8938,1907,1907,1907,102,79,313,79,0,Partial – Policy/Budget,-23,0
JR-8939,1908,1908,1908,160,153,140,170,1,Partial – Stockout,10,17
JR-8940,1909,1909,1909,152,135,45,135,1,Partial – Stockout,-17,0
JR-8940,1910,1910,1910,88,59,289,95,0,Partial – Policy/Budget,7,36
JR-8941,1911,1911,1911,31,31,498,36,0,Full,5,5
JR-8947,1912,1912,1912,131,128,36,137,1,Partial – Stockout,6,9
JR-8951,1913,1913,1913,87,59,349,71,0,Partial – Policy/Budget,-16,12
JR-8952,1914,1914,1914,143,130,216,134,0,Partial – Policy/Budget,-9,4
JR-8954,1915,1915,1915,186,179,173,201,1,Partial – Stockout,15,22
JR-8956,1916,1916,1916,7,0,172,12,0,Partial – Policy/Budget,5,12
JR-8962,1917,1917,1917,17,0,272,24,0,Partial – Policy/Budget,7,24
JR-8964,1918,1918,1918,167,137,343,165,0,Partial – Policy/Budget,-2,28
JR-8971,1919,1919,1919,160,158,107,171,1,Partial – Stockout,11,13
JR-8971,1920,1920,1920,143,132,42,142,1,Partial – Stockout,-1,10
JR-8972,1921,1921,1921,29,11,305,5,0,Partial – Policy/Budget,-24,-6
JR-8976,1922,1922,1922,73,71,409,35,0,Partial – Policy/Budget,-38,-36
JR-8987,1923,1923,1923,102,87,262,75,0,Partial – Policy/Budget,-27,-12
JR-8987,1924,1924,1924,7,5,243,0,0,Partial – Policy/Budget,-7,-5
JR-8992,1925,1925,1925,110,82,228,96,0,Partial – Policy/Budget,-14,14
JR-8992,1926,1926,1926,59,49,285,108,0,Partial – Policy/Budget,49,59
JR-8994,1927,1927,1927,138,137,316,121,0,Partial – Policy/Budget,-17,-16
JR-8999,1928,1928,1928,14,3,3,46,1,Partial – Stockout,32,43
JR-9004,1929,1929,1929,64,36,464,57,0,Partial – Policy/Budget,-7,21
JR-9011,1930,1930,1930,195,183,275,191,0,Partial – Policy/Budget,-4,8
JR-9011,1931,1931,1931,53,30,41,54,1,Partial – Stockout,1,24
JR-9017,1932,1932,1932,127,120,321,144,0,Partial – Policy/Budget,17,24
JR-9021,1933,1933,1933,24,8,178,27,0,Partial – Policy/Budget,3,19
JR-9027,1934,1934,1934,176,166,443,167,0,Partial – Policy/Budget,-9,1
JR-9036,1935,1935,1935,186,181,331,212,0,Partial – Policy/Budget,26,31
JR-9040,1936,1936,1936,60,48,471,70,0,Partial – Policy/Budget,10,22
JR-9051,1937,1937,1937,20,6,410,24,0,Partial – Policy/Budget,4,18
JR-9053,1938,1938,1938,192,185,387,188,0,Partial – Policy/Budget,-4,3
JR-9054,1939,1939,1939,178,157,50,158,1,Partial – Stockout,-20,1
JR-9060,1940,1940,1940,48,38,9,29,1,Partial – Stockout,-19,-9
JR-9061,1941,1941,1941,27,23,276,17,0,Partial – Policy/Budget,-10,-6
JR-9063,1942,1942,1942,25,0,212,41,0,Partial – Policy/Budget,16,41
JR-9086,1943,1943,1943,18,0,485,29,0,Partial – Policy/Budget,11,29
JR-9090,1944,1944,1944,92,91,143,126,0,Partial – Policy/Budget,34,35
JR-9095,1945,1945,1945,38,8,46,0,0,Partial – Policy/Budget,-38,-8
JR-9096,1946,1946,1946,30,23,365,2,0,Partial – Policy/Budget,-28,-21
JR-9096,1947,1947,1947,97,93,220,95,0,Partial – Policy/Budget,-2,2
JR-9103,1948,1948,1948,15,9,6,20,1,Partial – Stockout,5,11
JR-9105,1949,1949,1949,68,58,424,72,0,Partial – Policy/Budget,4,14
JR-9106,1950,1950,1950,121,113,297,131,0,Partial – Policy/Budget,10,18
JR-9108,1951,1951,1951,32,25,322,29,0,Partial – Policy/Budget,-3,4
JR-9114,1952,1952,1952,61,59,285,102,0,Partial – Policy/Budget,41,43
JR-9115,1953,1953,1953,34,27,458,39,0,Partial – Policy/Budget,5,12
JR-9115,1954,1954,1954,140,124,57,129,1,Partial – Stockout,-11,5
JR-9118,1955,1955,1955,97,92,191,81,0,Partial – Policy/Budget,-16,-11
JR-9121,1956,1956,1956,188,170,305,172,0,Partial – Policy/Budget,-16,2
JR-9123,1957,1957,1957,111,95,484,98,0,Partial – Policy/Budget,-13,3
JR-9123,1958,1958,1958,152,133,100,111,1,Partial – Stockout,-41,-22
JR-9132,1959,1959,1959,133,110,323,111,0,Partial – Policy/Budget,-22,1
JR-9133,1960,1960,1960,191,167,319,194,0,Partial – Policy/Budget,3,27
JR-9133,1961,1961,1961,88,72,264,86,0,Partial – Policy/Budget,-2,14
JR-9138,1962,1962,1962,72,68,101,80,0,Partial – Policy/Budget,8,12
JR-9145,1963,1963,1963,152,127,315,157,0,Partial – Policy/Budget,5,30
JR-9151,1964,1964,1964,24,0,7,40,1,Partial – Stockout,16,40
JR-9151,1965,1965,1965,196,179,78,184,1,Partial – Stockout,-12,5
JR-9157,1966,1966,1966,125,109,133,123,0,Partial – Policy/Budget,-2,14
JR-9158,1967,1967,1967,22,13,426,28,0,Partial – Policy/Budget,6,15
JR-9165,1968,1968,1968,95,81,356,94,0,Partial – Policy/Budget,-1,13
JR-9172,1969,1969,1969,162,149,225,122,0,Partial – Policy/Budget,-40,-27
JR-9174,1970,1970,1970,8,0,142,4,0,Partial – Policy/Budget,-4,4
JR-9175,1971,1971,1971,53,36,357,101,0,Partial – Policy/Budget,48,65
JR-9178,1972,1972,1972,54,33,492,62,0,Partial – Policy/Budget,8,29
JR-9179,1973,1973,1973,101,73,468,89,0,Partial – Policy/Budget,-12,16
JR-9188,1974,1974,1974,80,50,333,76,0,Partial – Policy/Budget,-4,26
JR-9195,1975,1975,1975,164,161,411,165,0,Partial – Policy/Budget,1,4
JR-9216,1976,1976,1976,37,14,136,10,0,Partial – Policy/Budget,-27,-4
JR-9221,1977,1977,1977,198,179,471,184,0,Partial – Policy/Budget,-14,5
JR-9221,1978,1978,1978,69,43,84,123,0,Partial – Policy/Budget,54,80
JR-9227,1979,1979,1979,2,0,122,11,0,Partial – Policy/Budget,9,11
JR-9228,1980,1980,1980,178,157,220,156,0,Partial – Policy/Budget,-22,-1
JR-9231,1981,1981,1981,178,171,78,167,1,Partial – Stockout,-11,-4
JR-9234,1982,1982,1982,28,14,290,26,0,Partial – Policy/Budget,-2,12
JR-9235,1983,1983,1983,4,1,337,4,0,Partial – Policy/Budget,0,3
JR-9238,1984,1984,1984,27,18,402,26,0,Partial – Policy/Budget,-1,8
JR-9247,1985,1985,1985,56,30,96,52,0,Partial – Policy/Budget,-4,22
JR-9255,1986,1986,1986,74,67,417,62,0,Partial – Policy/Budget,-12,-5
JR-9269,1987,1987,1987,23,16,221,13,0,Partial – Policy/Budget,-10,-3
JR-9270,1988,1988,1988,162,148,389,155,0,Partial – Policy/Budget,-7,7
JR-9270,1989,1989,1989,109,83,464,115,0,Partial – Policy/Budget,6,32
JR-9274,1990,1990,1990,37,19,253,23,0,Partial – Policy/Budget,-14,4
JR-9281,1991,1991,1991,167,152,209,162,0,Partial – Policy/Budget,-5,10
JR-9282,1992,1992,1992,154,141,50,135,1,Partial – Stockout,-19,-6
JR-9283,1993,1993,1993,19,0,401,22,0,Partial – Policy/Budget,3,22
JR-9290,1994,1994,1994,6,0,247,32,0,Partial – Policy/Budget,26,32
JR-9300,1995,1995,1995,73,53,364,59,0,Partial – Policy/Budget,-14,6
JR-9301,1996,1996,1996,140,130,392,135,0,Partial – Policy/Budget,-5,5
JR-9307,1997,1997,1997,98,84,297,115,0,Partial – Policy/Budget,17,31
JR-9313,1998,1998,1998,20,7,371,45,0,Partial – Policy/Budget,25,38
JR-9316,1999,1999,1999,57,37,179,50,0,Partial – Policy/Budget,-7,13
JR-9320,2000,2000,2000,20,0,95,10,0,Partial – Policy/Budget,-10,10
JR-9333,2001,2001,2001,99,75,451,104,0,Partial – Policy/Budget,5,29
JR-9335,2002,2002,2002,57,54,102,63,0,Partial – Policy/Budget,6,9
JR-9335,2003,2003,2003,114,99,22,126,1,Partial – Stockout,12,27
JR-9336,2004,2004,2004,0,0,439,10,0,Full,10,10
JR-9355,2005,2005,2005,49,21,397,49,0,Partial – Policy/Budget,0,28
JR-9361,2006,2006,2006,72,71,82,75,0,Partial – Policy/Budget,3,4
JR-9364,2007,2007,2007,132,110,118,144,1,Partial – Stockout,12,34
JR-9369,2008,2008,2008,189,167,27,194,1,Partial – Stockout,5,27
JR-9369,2009,2009,2009,67,62,370,88,0,Partial – Policy/Budget,21,26
JR-9376,2010,2010,2010,142,124,474,127,0,Partial – Policy/Budget,-15,3
JR-9377,2011,2011,2011,49,22,467,79,0,Partial – Policy/Budget,30,57
JR-9379,2012,2012,2012,71,67,393,82,0,Partial – Policy/Budget,11,15
JR-9379,2013,2013,2013,29,17,460,28,0,Partial – Policy/Budget,-1,11
JR-9380,2014,2014,2014,189,167,279,209,0,Partial – Policy/Budget,20,42
JR-9381,2015,2015,2015,106,102,0,95,1,Partial – Stockout,-11,-7
JR-9393,2016,2016,2016,76,50,359,90,0,Partial – Policy/Budget,14,40
JR-9394,2017,2017,2017,190,190,154,152,0,Full,-38,-38
JR-9398,2018,2018,2018,185,183,172,197,1,Partial – Stockout,12,14
JR-9399,2019,2019,2019,10,0,293,0,0,Partial – Policy/Budget,-10,0
JR-9408,2020,2020,2020,135,132,355,132,0,Partial – Policy/Budget,-3,0
JR-9409,2021,2021,2021,197,191,132,194,1,Partial – Stockout,-3,3
JR-9419,2022,2022,2022,21,0,49,0,0,Partial – Policy/Budget,-21,0
JR-9426,2023,2023,2023,39,26,63,33,0,Partial – Policy/Budget,-6,7
JR-9430,2024,2024,2024,164,156,108,149,1,Partial – Stockout,-15,-7
JR-9431,2025,2025,2025,0,0,445,0,0,Full,0,0
JR-9436,2026,2026,2026,157,134,446,164,0,Partial – Policy/Budget,7,30
JR-9437,2027,2027,2027,143,140,163,159,0,Partial – Policy/Budget,16,19
JR-9437,2028,2028,2028,175,154,454,175,0,Partial – Policy/Budget,0,21
JR-9442,2029,2029,2029,83,81,205,82,0,Partial – Policy/Budget,-1,1
JR-9443,2030,2030,2030,147,140,367,149,0,Partial – Policy/Budget,2,9
JR-9444,2031,2031,2031,154,133,53,159,1,Partial – Stockout,5,26
JR-9446,2032,2032,2032,35,25,476,58,0,Partial – Policy/Budget,23,33
JR-9459,2033,2033,2033,186,167,333,208,0,Partial – Policy/Budget,22,41
JR-9467,2034,2034,2034,146,125,317,136,0,Partial – Policy/Budget,-10,11
JR-9469,2035,2035,2035,20,4,455,33,0,Partial – Policy/Budget,13,29
JR-9470,2036,2036,2036,136,113,161,137,0,Partial – Policy/Budget,1,24
JR-9488,2037,2037,2037,39,30,84,51,0,Partial – Policy/Budget,12,21
JR-9490,2038,2038,2038,117,107,352,138,0,Partial – Policy/Budget,21,31
JR-9495,2039,2039,2039,2,0,167,9,0,Partial – Policy/Budget,7,9
JR-9501,2040,2040,2040,118,113,164,148,0,Partial – Policy/Budget,30,35
JR-9501,2041,2041,2041,72,45,40,71,1,Partial – Stockout,-1,26
JR-9501,2042,2042,2042,149,132,365,159,0,Partial – Policy/Budget,10,27
JR-9501,2043,2043,2043,,61,491,47,0,Unknown,,-14
JR-9507,2044,2044,2044,68,43,42,81,1,Partial – Stockout,13,38
JR-9514,2045,2045,2045,117,88,447,118,0,Partial – Policy/Budget,1,30
JR-9516,2046,2046,2046,75,62,205,74,0,Partial – Policy/Budget,-1,12
JR-9518,2047,2047,2047,191,188,85,203,1,Partial – Stockout,12,15
JR-9518,2048,2048,2048,196,181,405,198,0,Partial – Policy/Budget,2,17
JR-9529,2049,2049,2049,17,0,258,13,0,Partial – Policy/Budget,-4,13
JR-9530,2050,2050,2050,159,147,299,164,0,Partial – Policy/Budget,5,17
JR-9535,2051,2051,2051,115,102,85,143,1,Partial – Stockout,28,41
JR-9537,2052,2052,2052,43,22,194,64,0,Partial – Policy/Budget,21,42
JR-9542,2053,2053,2053,162,136,140,125,1,Partial – Stockout,-37,-11
JR-9543,2054,2054,2054,77,63,329,88,0,Partial – Policy/Budget,11,25
JR-9548,2055,2055,2055,189,181,474,176,0,Partial – Policy/Budget,-13,-5
JR-9552,2056,2056,2056,95,73,54,119,1,Partial – Stockout,24,46
JR-9561,2057,2057,2057,30,14,3,81,1,Partial – Stockout,51,67
JR-9564,2058,2058,2058,129,108,214,181,0,Partial – Policy/Budget,52,73
JR-9569,2059,2059,2059,115,89,323,120,0,Partial – Policy/Budget,5,31
JR-9570,2060,2060,2060,195,185,88,195,1,Partial – Stockout,0,10
JR-9571,2061,2061,2061,51,40,360,20,0,Partial – Policy/Budget,-31,-20
JR-9582,2062,2062,2062,181,169,372,179,0,Partial – Policy/Budget,-2,10
JR-9589,2063,2063,2063,63,56,36,74,1,Partial – Stockout,11,18
JR-9591,2064,2064,2064,183,157,242,122,0,Partial – Policy/Budget,-61,-35
JR-9597,2065,2065,2065,54,33,457,47,0,Partial – Policy/Budget,-7,14
JR-9602,2066,2066,2066,99,83,32,114,1,Partial – Stockout,15,31
JR-9621,2067,2067,2067,168,161,291,155,0,Partial – Policy/Budget,-13,-6
JR-9622,2068,2068,2068,93,63,37,84,1,Partial – Stockout,-9,21
JR-9625,2069,2069,2069,56,31,479,54,0,Partial – Policy/Budget,-2,23
JR-9630,2070,2070,2070,35,12,384,61,0,Partial – Policy/Budget,26,49
JR-9630,2071,2071,2071,43,43,17,44,0,Full,1,1
JR-9631,2072,2072,2072,11,3,87,23,0,Partial – Policy/Budget,12,20
JR-9666,2073,2073,2073,2,0,418,22,0,Partial – Policy/Budget,20,22
JR-9700,2074,2074,2074,48,48,346,78,0,Full,30,30
JR-9701,2075,2075,2075,100,85,414,93,0,Partial – Policy/Budget,-7,8
JR-9704,2076,2076,2076,163,152,489,151,0,Partial – Policy/Budget,-12,-1
JR-9714,2077,2077,2077,173,147,272,174,0,Partial – Policy/Budget,1,27
JR-9715,2078,2078,2078,68,55,96,62,0,Partial – Policy/Budget,-6,7
JR-9718,2079,2079,2079,25,17,115,5,0,Partial – Policy/Budget,-20,-12
JR-9725,2080,2080,2080,96,74,191,139,0,Partial – Policy/Budget,43,65
JR-9728,2081,2081,2081,157,130,393,156,0,Partial – Policy/Budget,-1,26
JR-9728,2082,2082,2082,109,88,189,107,0,Partial – Policy/Budget,-2,19
JR-9732,2083,2083,2083,184,181,94,227,1,Partial – Stockout,43,46
JR-9737,2084,2084,2084,152,145,179,153,0,Partial – Policy/Budget,1,8
JR-9740,2085,2085,2085,56,52,382,58,0,Partial – Policy/Budget,2,6
JR-9741,2086,2086,2086,155,145,205,178,0,Partial – Policy/Budget,23,33
JR-9745,2087,2087,2087,79,50,177,107,0,Partial – Policy/Budget,28,57
JR-9747,2088,2088,2088,73,45,433,48,0,Partial – Policy/Budget,-25,3
JR-9748,2089,2089,2089,115,85,8,83,1,Partial – Stockout,-32,-2
JR-9750,2090,2090,2090,113,109,295,85,0,Partial – Policy/Budget,-28,-24
JR-9751,2091,2091,2091,32,24,23,43,1,Partial – Stockout,11,19
JR-9753,2092,2092,2092,42,24,310,51,0,Partial – Policy/Budget,9,27
JR-9755,2093,2093,2093,4,4,202,6,0,Full,2,2
JR-9758,2094,2094,2094,29,29,332,80,0,Full,51,51
JR-9759,2095,2095,2095,87,85,430,108,0,Partial – Policy/Budget,21,23
JR-9770,2096,2096,2096,73,68,498,51,0,Partial – Policy/Budget,-22,-17
JR-9772,2097,2097,2097,62,39,399,57,0,Partial – Policy/Budget,-5,18
JR-9775,2098,2098,2098,136,124,115,144,1,Partial – Stockout,8,20
JR-9776,2099,2099,2099,101,74,367,100,0,Partial – Policy/Budget,-1,26
JR-9779,2100,2100,2100,4,0,295,26,0,Partial – Policy/Budget,22,26
JR-9783,2101,2101,2101,108,90,187,130,0,Partial – Policy/Budget,22,40
JR-9784,2102,2102,2102,145,140,128,157,1,Partial – Stockout,12,17
JR-9785,2103,2103,2103,58,46,42,57,1,Partial – Stockout,-1,11
JR-9785,2104,2104,2104,84,54,14,91,1,Partial – Stockout,7,37
JR-9791,2105,2105,2105,38,15,296,65,0,Partial – Policy/Budget,27,50
JR-9791,2106,2106,2106,31,17,188,9,0,Partial – Policy/Budget,-22,-8
JR-9792,2107,2107,2107,38,33,167,42,0,Partial – Policy/Budget,4,9
JR-9800,2108,2108,2108,1,0,50,21,0,Partial – Policy/Budget,20,21
JR-9801,2109,2109,2109,39,22,372,79,0,Partial – Policy/Budget,40,57
JR-9803,2110,2110,2110,30,8,397,25,0,Partial – Policy/Budget,-5,17
JR-9812,2111,2111,2111,101,78,20,103,1,Partial – Stockout,2,25
JR-9813,2112,2112,2112,121,114,434,127,0,Partial – Policy/Budget,6,13
JR-9817,2113,2113,2113,198,183,238,199,0,Partial – Policy/Budget,1,16
JR-9821,2114,2114,2114,44,20,145,34,0,Partial – Policy/Budget,-10,14
JR-9824,2115,2115,2115,48,46,154,50,0,Partial – Policy/Budget,2,4
JR-9835,2116,2116,2116,34,14,440,77,0,Partial – Policy/Budget,43,63
JR-9835,2117,2117,2117,45,27,305,34,0,Partial – Policy/Budget,-11,7
JR-9835,2118,2118,2118,193,170,353,187,0,Partial – Policy/Budget,-6,17
JR-9837,2119,2119,2119,199,170,271,188,0,Partial – Policy/Budget,-11,18
